qid,cond,context,answer,gold_in_context,prompt_tokens,gen_seconds,faithful,correct,faithful_v2,correct_v2,judge_parsed,judge_raw,refused
w117,E,"['wiki_01242', 'wiki_00184', 'wiki_01395', 'wiki_01397', 'wiki_02903']",ألبرت حوراني,1,1522,1.0200696885585785,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w118,E,"['wiki_01242', 'wiki_01228', 'wiki_02180', 'wiki_02624', 'wiki_01243']",المحامِك والوزارات والجيش,1,1705,1.0200696885585785,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w119,E,"['wiki_01894', 'wiki_01086', 'wiki_02455', 'wiki_02764', 'wiki_02765']",مساحة القصبة المخزنية في تزنيت تقدر ب 6704م² وعدد أبراجها 5.,1,1737,1.0200696885585785,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,E,"['wiki_01894', 'wiki_01897', 'wiki_01890', 'wiki_01892', 'wiki_01896']",تنسب إلى القائد الحاحي محمد أغناج.,1,1730,1.0200696885585785,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w121,E,"['wiki_02269', 'wiki_02905', 'wiki_02268', 'wiki_01710', 'wiki_01847']",نعم، كانت معروفة أوعبيد الله في العصر المريني.,1,1562,1.1242888569831848,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w122,E,"['wiki_02787', 'wiki_00626', 'wiki_02786', 'wiki_01794', 'wiki_00625']",وفرة سمك الشابل والتون في أزمور والإقبال الأوروبي على شرائه كان سبباً مباشراً في استعجال احتلالها من طرف البرتغاليين.,1,1813,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,E,"['wiki_02787', 'wiki_00303', 'wiki_00685', 'wiki_01678', 'wiki_00686']",سنة 1476,1,1763,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,E,"['wiki_02319', 'wiki_02320', 'wiki_02321', 'wiki_02703', 'wiki_02324']",لقب عاصمة الشاوية,1,1671,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,E,"['wiki_02319', 'wiki_02429', 'wiki_02323', 'wiki_00778', 'wiki_00424']",83 كم,1,1532,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w126,E,"['wiki_02319', 'wiki_02320', 'wiki_02322', 'wiki_02321', 'wiki_02703']",الرمز ديال مدينة سطات هو الحصان.,1,1694,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,E,"['wiki_02319', 'wiki_02130', 'wiki_02320', 'wiki_01937', 'wiki_02321']",altura سطات على سطح البحر هي 370 مترا.,1,1619,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,E,"['wiki_00186', 'wiki_01749', 'wiki_02947', 'wiki_02445', 'wiki_02443']",البياض,1,1679,1.1242888569831848,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w129,E,"['wiki_00186', 'wiki_02445', 'wiki_01747', 'wiki_01239', 'wiki_02235']",المعلومة غير متوفرة في النصوص,0,1763,0.9448534250259399,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w130,E,"['wiki_01857', 'wiki_01860', 'wiki_01845', 'wiki_01855', 'wiki_01859']",الجبال المجاورة من الشمال والغرب.,1,1710,0.9448534250259399,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w131,E,"['wiki_01845', 'wiki_01860', 'wiki_00601', 'wiki_01856', 'wiki_01847']",المعلومة غير متوفرة في النصوص,1,1636,0.9448534250259399,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w132,E,"['wiki_02297', 'wiki_02303', 'wiki_02301', 'wiki_02299', 'wiki_02302']",وسط واحة كبيرة جنوب الأطلس الكبير.,1,1626,0.9448534250259399,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,E,"['wiki_02297', 'wiki_02302', 'wiki_01730', 'wiki_00919', 'wiki_01706']",مدينة القيروان,1,1765,0.9448534250259399,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w134,E,"['wiki_02297', 'wiki_02299', 'wiki_02301', 'wiki_02306', 'wiki_02302']",سجلماسة تبنات سنة 140 هـ/757م من قبل عيسى بن يزيد الأسود.,1,1631,0.9448534250259399,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,E,"['wiki_01432', 'wiki_01653', 'wiki_01429', 'wiki_01433', 'wiki_01654']",من 17% إلى 19%.,1,1523,0.9448534250259399,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,E,"['wiki_01432', 'wiki_01431', 'wiki_02056', 'wiki_01651', 'wiki_01429']",67 %,1,1634,0.9448534250259399,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w137,E,"['wiki_01432', 'wiki_02252', 'wiki_01750', 'wiki_02057', 'wiki_01524']",100 درهم,1,1634,1.1258601546287537,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w138,E,"['wiki_02057', 'wiki_02039', 'wiki_02055', 'wiki_02047', 'wiki_02056']",مصادر الدخل اللي اعتمدات عليهم جمهورية الريف هي: الضرائب، الزكاة، الغرامات، التبرعات، وفداء الأسرى.,1,1433,1.1258601546287537,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w139,E,"['wiki_02057', 'wiki_01684', 'wiki_01686', 'wiki_01680', 'wiki_01986']",المعلومة غير متوفرة في النصوص,1,1925,1.1258601546287537,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w140,E,"['wiki_02057', 'wiki_02050', 'wiki_02366', 'wiki_02055', 'wiki_01378']",سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,1710,1.1258601546287537,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,E,"['wiki_00048', 'wiki_00055', 'wiki_00038', 'wiki_00027', 'wiki_00062']",عزيز أخنوش,1,1794,1.1258601546287537,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w142,E,"['wiki_00048', 'wiki_00055', 'wiki_00038', 'wiki_00027', 'wiki_00062']",عبد الوافي لفتيت,1,1794,1.1258601546287537,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w143,E,"['wiki_02467', 'wiki_02466', 'wiki_02469', 'wiki_02576', 'wiki_00920']",الأيلاني.,1,1642,1.1258601546287537,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w144,E,"['wiki_02467', 'wiki_02466', 'wiki_02468', 'wiki_02918', 'wiki_01115']",مدينة نفيس,1,1735,1.1258601546287537,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,E,"['wiki_00600', 'wiki_00610', 'wiki_00602', 'wiki_00608', 'wiki_00609']",توفى باه ديال التهامي الكلاوي سنة 1956. شكون تكلف بيه أخوو المدني الكلاوي من بعد.,1,1720,1.0811232030391693,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w146,E,"['wiki_00602', 'wiki_00600', 'wiki_00604', 'wiki_00601', 'wiki_00603']",خمسة عشر سنه,1,1747,1.0811232030391693,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w147,E,"['wiki_02939', 'wiki_00098', 'wiki_00101', 'wiki_00100', 'wiki_00105']",تدشن مستشفى القرب بأحفير يوم 25 يوليوز 2024.,1,1661,1.0811232030391693,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,E,"['wiki_02939', 'wiki_00105', 'wiki_02940', 'wiki_00294', 'wiki_01450']",خالد آيت الطالب شكون لي شرف على حفل تدشين مستشفى القرب لأحفير.,1,1514,1.0811232030391693,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,E,"['wiki_01469', 'wiki_01062', 'wiki_01468', 'wiki_01467', 'wiki_01470']",七年,1,1782,1.0811232030391693,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w150,E,"['wiki_02705', 'wiki_00149', 'wiki_00154', 'wiki_00175', 'wiki_00170']",أحمد عبد السلام البقالي,1,1540,1.0811232030391693,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w151,E,"['wiki_01062', 'wiki_01474', 'wiki_00270', 'wiki_01472', 'wiki_01064']",الاستغلال الذي فرض على الأمازيغ من السيطرة على أراضيهم الفلاحية، وفرض السخرة عليهم، واستخدام القوة لإخضاعهم.,1,1595,1.0811232030391693,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,E,"['wiki_01062', 'wiki_02895', 'wiki_01473', 'wiki_00270', 'wiki_01472']",تاكفاريناس وأديمون,1,1611,1.0811232030391693,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w153,E,"['wiki_02491', 'wiki_02484', 'wiki_02492', 'wiki_02488', 'wiki_00465']",تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,1577,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,E,"['wiki_02491', 'wiki_02484', 'wiki_01492', 'wiki_01143', 'wiki_01411']",المقر الرئيسي لصندوق محمد السادس للاستثمار في مدينة الرباط.,1,1636,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,E,"['wiki_02491', 'wiki_02484', 'wiki_02492', 'wiki_02490', 'wiki_00466']",أعلن عن صندوق محمد السادس للاستثمار في يوليوز 2020.,1,1514,1.0329749882221222,1,1,0,0,1,"مدعوم: لا
مطابق: لا",0
w156,E,"['wiki_02032', 'wiki_02035', 'wiki_02033', 'wiki_01555', 'wiki_02034']",الأطباء كاينين فالمستشفى ديال جمعة سحيم كاين طبيب واحد.,1,1447,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w157,E,"['wiki_02034', 'wiki_02032', 'wiki_02035', 'wiki_01555', 'wiki_02925']",مستشفى ومستوصف صحي ودار للولادة.,1,1441,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w158,E,"['wiki_02388', 'wiki_01380', 'wiki_02691', 'wiki_02646', 'wiki_02390']",ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة ما بين العامين 1992 و2004.,1,1781,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,E,"['wiki_00429', 'wiki_00633', 'wiki_00441', 'wiki_02652', 'wiki_01431']",ثقل الأعباء الطاقية والمديونية العمومية,0,1804,1.0329749882221222,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w160,E,"['wiki_01320', 'wiki_01302', 'wiki_01100', 'wiki_00917', 'wiki_01313']",وصل عدد المنشورات بالعربية في الموسم 2018-2019 إلى 3312 منشورًا.,1,1802,1.0329749882221222,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w161,E,"['wiki_01320', 'wiki_02570', 'wiki_02947', 'wiki_00611', 'wiki_01984']",المعلومة غير متوفرة في النصوص,1,1608,1.2771825194358826,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w162,E,"['wiki_01320', 'wiki_02181', 'wiki_01100', 'wiki_00057', 'wiki_00041']",45,1,1852,1.2771825194358826,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,E,"['wiki_01438', 'wiki_00726', 'wiki_00679', 'wiki_00327', 'wiki_02286']",5 ديسمبر 1952,1,1780,1.2771825194358826,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,E,"['wiki_00725', 'wiki_00726', 'wiki_02184', 'wiki_00005', 'wiki_00727']",طنجة,1,1754,1.2771825194358826,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w165,E,"['wiki_02347', 'wiki_02346', 'wiki_02350', 'wiki_02349', 'wiki_02834']",محمد توري,1,1780,1.2771825194358826,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,E,"['wiki_02346', 'wiki_02347', 'wiki_01758', 'wiki_02350', 'wiki_02880']",898 هـ,1,1580,1.2771825194358826,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w167,E,"['wiki_02958', 'wiki_02960', 'wiki_02959', 'wiki_02965', 'wiki_02964']",كانوا يسكنون في مواطن شاسعة ومتنوعة، من التلال والجبال إلى الواحات والقصور الصحراوية، ومنطقة جنوب فاس وضواحي تاهلة وفاس وتوات وتلمسان.,1,1876,1.2771825194358826,0,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w168,E,"['wiki_02959', 'wiki_02958', 'wiki_01851', 'wiki_02965', 'wiki_02960']",المعلومة غير متوفرة في النصوص,1,1867,1.2771825194358826,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w169,E,"['wiki_00475', 'wiki_01114', 'wiki_00474', 'wiki_02087', 'wiki_01751']","استقبل السلطان ففاس نحو 2,000 من التجار العرب القادمين من القيروان في تونس.",1,1528,1.060408741235733,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w170,E,"['wiki_01735', 'wiki_01229', 'wiki_01692', 'wiki_01706', 'wiki_01239']",المعلومة غير متوفرة في النصوص,0,1874,1.060408741235733,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w171,E,"['wiki_00475', 'wiki_00490', 'wiki_02459', 'wiki_02465', 'wiki_02307']",-Smithiya li hayy tajareen jao min el qirawn ithaqa jami'a fi shuyub il-nahr fi madinatun taniya.,1,1716,1.060408741235733,0,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w172,E,"['wiki_02101', 'wiki_02104', 'wiki_02080', 'wiki_00679', 'wiki_01996']",أكتوبر 1955,1,1606,1.060408741235733,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,E,"['wiki_01997', 'wiki_01720', 'wiki_00009', 'wiki_00725', 'wiki_02101']",16 نونبر 1955,1,1742,1.060408741235733,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,E,"['wiki_02142', 'wiki_01524', 'wiki_01128', 'wiki_02365', 'wiki_02760']",المعلومة غير متوفرة في النصوص,0,1696,1.060408741235733,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w175,E,"['wiki_02101', 'wiki_00711', 'wiki_02948', 'wiki_01026', 'wiki_00724']",2 مارس 1956,1,1581,1.060408741235733,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w176,E,"['wiki_00289', 'wiki_00281', 'wiki_00295', 'wiki_00286', 'wiki_00294']",جامعة الأخوين,1,1752,1.060408741235733,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w177,E,"['wiki_00289', 'wiki_00281', 'wiki_00288', 'wiki_00286', 'wiki_00300']",منتزه NATIONAL إفران، والبحيرات، والمصادر، والشلالات، والمجالات الغابوية، ومحطة ميشليفن للتزلج.,1,1654,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,E,"['wiki_02081', 'wiki_00706', 'wiki_02080', 'wiki_01328', 'wiki_01278']",تأسس مركز المغرب العربي للدراسات الاستراتيجية في عام 1994.,1,1675,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,E,"['wiki_02792', 'wiki_02791', 'wiki_01289', 'wiki_02794', 'wiki_02790']",183,1,1900,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w180,E,"['wiki_02792', 'wiki_02791', 'wiki_01289', 'wiki_00879', 'wiki_00425']",تتمركز أغلب وحدات صناعة التجميد في جنوب المغرب بسبب تطوير صيد الرخويات والصيد السطحي.,1,1847,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,E,"['wiki_02792', 'wiki_02791', 'wiki_01022', 'wiki_01289', 'wiki_02826']",حوالي 8300 طن في اليوم الواحد.,1,1972,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,E,"['wiki_02792', 'wiki_02793', 'wiki_02783', 'wiki_01165', 'wiki_00426']",الاتحاد الأوروبي,1,1652,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,E,"['wiki_00270', 'wiki_00269', 'wiki_00271', 'wiki_01671', 'wiki_00272']",Claudius,1,1714,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w184,E,"['wiki_00270', 'wiki_01703', 'wiki_01468', 'wiki_01471', 'wiki_01467']",في روما,1,1707,1.1161355078220367,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,E,"['wiki_00270', 'wiki_01703', 'wiki_01704', 'wiki_01471', 'wiki_01464']",شرشال,1,1652,1.280811995267868,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,E,"['wiki_01463', 'wiki_01465', 'wiki_01466', 'wiki_00176', 'wiki_01475']",كليباترا سيليني الثانية,1,1708,1.280811995267868,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,E,"['wiki_01463', 'wiki_01466', 'wiki_01703', 'wiki_01702', 'wiki_01471']",حكم بطليموس الموريطاني من 23 حتى 40 ميلادية.,1,1535,1.280811995267868,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,E,"['wiki_00051', 'wiki_02864', 'wiki_00033', 'wiki_00327', 'wiki_02901']",ساعتين و11 دقيقة و34 ثانية,1,1805,1.280811995267868,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,E,"['wiki_00051', 'wiki_00058', 'wiki_02247', 'wiki_00041', 'wiki_00035']","جائزة ""قارئ العام للعالم العربي"".",1,1955,1.280811995267868,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,E,"['wiki_00670', 'wiki_01028', 'wiki_02545', 'wiki_02948', 'wiki_02544']",المغاربة تخافوا من هذا القانون لأن الإدارة الفرنسية رجعت به إلى آيديولوجيا تقسيم المغرب إلى عالمين متمايزين ومنفصلين، وهو ما كان يروج له الفرنسيون قبل الاستعمار.,1,1573,1.280811995267868,1,1,0,0,1,"مدعوم: لا
مطابق: لا",0
w191,E,"['wiki_00670', 'wiki_01656', 'wiki_01329', 'wiki_01657', 'wiki_01233']",عالم العرب المغاربة وعالم البربر,1,1579,1.280811995267868,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w192,E,"['wiki_01890', 'wiki_00204', 'wiki_00544', 'wiki_01661', 'wiki_01320']",المعلومة غير متوفرة في النصوص,1,1915,1.280811995267868,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w193,E,"['wiki_01890', 'wiki_02712', 'wiki_01891', 'wiki_01059', 'wiki_00779']",تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية وتلقب بعاصمة الفضة بسبب شهرتها في إنتاج المجوهرات الفضية.,1,1641,1.3208998441696167,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w194,E,"['wiki_01890', 'wiki_01927', 'wiki_01891', 'wiki_02712', 'wiki_01892']",لا زنينية,1,1712,1.3208998441696167,1,1,0,0,1,"مدعوم: لا
مطابق: لا",0
w195,E,"['wiki_01411', 'wiki_01412', 'wiki_01413', 'wiki_02886', 'wiki_01165']",مهام الهيئة المغربية لسوق الرساميل تتضمن حماية المدخرين والمستثمرين، مراقبة سير أسواق الرساميل، ضمان شفافية العمليات المالية، تنظيم المشاركين في السوق والأدوات المالية، تعزيز الثقافة المالية.,1,1354,1.3208998441696167,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,E,"['wiki_01411', 'wiki_01412', 'wiki_01413', 'wiki_00504', 'wiki_02037']",الملك محمد السادس,1,1502,1.3208998441696167,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w197,E,"['wiki_00930', 'wiki_01244', 'wiki_00685', 'wiki_01713', 'wiki_01087']",المعلومة غير متوفرة في النصوص,1,1530,1.3208998441696167,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w198,E,"['wiki_00930', 'wiki_02962', 'wiki_02093', 'wiki_01052', 'wiki_01051']",المعلومة غير متوفرة في النصوص,1,1662,1.3208998441696167,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w199,E,"['wiki_01000', 'wiki_00993', 'wiki_00779', 'wiki_02709', 'wiki_00994']",المعلومة غير متوفرة في النصوص,1,1638,1.3208998441696167,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w200,E,"['wiki_00698', 'wiki_02910', 'wiki_01688', 'wiki_02019', 'wiki_00696']","34,000 رجل",1,1731,1.3208998441696167,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w001,F,['wiki_02359'],593168,1,471,0.3873033821582794,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w002,F,['wiki_02359'],طنجة,1,466,0.3873033821582794,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w003,F,['wiki_01011'],المعلومة غير متوفرة في النصوص,0,426,0.3873033821582794,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w004,F,['wiki_01012'],"ارتفعت النسبة من 2,8% في 2010 إلى 8,1% في 2015.",1,415,0.3873033821582794,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
