qid,cond,context,answer,gold_in_context,generator,faithful,correct,judge_parsed,judge_raw,correct_oldjudge,faithful_oldjudge,judge_version,refused
w167,C,['wiki_02960'],كانت قبيلة مطغرة كتعيش فمناطق انتشارها التاريخية، خاصة فضواحي تاهلة حدا قلعة جرماط، وجنوب فاس فجبال كندر حدا واد بوخرارب، ومن تما كتنشر بشكل منتشق لمدن قصور تافيلالت.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w168,C,['wiki_02259'],حصن تازكورت.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w169,C,['wiki_00475'],"السلطان استقبل نحو 2,000 من التجار العرب ففاس فـ825.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w170,C,['wiki_01706'],المعلومة غير متوفرة في النصوص.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,1,Atlas-Chat-9B/v2,1
w171,C,['wiki_00475'],حي القيروانيين,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w172,C,['wiki_02101'],أكتوبر 1955,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w173,C,['wiki_01720'],16 نونبر 1955,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w174,C,['wiki_02365'],الأهداف لي تضربات فحرب المدن هي: تحسين الخدمات العمومية، تنمية الأساس الاقتصادي للمدن، القضاء على السكن غير اللائق، إعداد تصاميم التهيئة الحضرية، تحكم ف سوق العقار، إصلاح التعليم، محاربة الأمية، تطوير البحث العلمي، العناية بالتكوين المهني، تحسين الخدمات الاجتماعية، تطوير المزيد من المؤسسات الاجتماعية، تش,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w175,C,['wiki_02948'],المعلومة غير متوفرة في النصوص.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,1,Atlas-Chat-9B/v2,1
w176,C,['wiki_00295'],الجامعة لي كاينة فمدينة إفران هي جامعة إفران، لي تأسست على نظام الجامعة الأمريكية واللغة الإنجليزية هي لغة التدريس.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,1,Atlas-Chat-9B/v2,0
w177,C,['wiki_00289'],الجاذبية السياحية ديال إفران كتعتمد على مجموعة من الموارد الطبيعية والترفيهية، بما فيها المنتزه الوطني لإفران، والبحيرات والمصادر والشلالات والمجالات الغابوية، ومحطة ميشليفن للتزلج.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w178,C,['wiki_02081'],عام 1994.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w179,C,['wiki_02792'],كاينين 183 وحدة فصناعة التجميد ديال الصيد البحري.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w180,C,['wiki_02792'],أغلب وحدات صناعة التجميد كتترکز فجنوب المغرب حيت كاين تطوير صيد الرخويات والصيد السطحي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w181,C,['wiki_02792'],القدرة الإنتاجية فالنهار ديال صناعة التجميد هي حوالي 8300 طن.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w182,C,['wiki_02792'],الوجهة الرئيسية ديال المنتجات البحرية المجمدة المغربية هي الاتحاد الأوروبي، اللي كيشري 70% من إجمالي الصادرات ديال هاد النشاط.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w183,C,['wiki_00269'],على يد إمبراطور كاليغولا خمدات ثورة إيديمون.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w184,C,['wiki_00270'],ترعرع يوبا الثاني في روما، في كنف الإمبراطور أغسطس.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w185,C,['wiki_00270'],المدينة لي دارها يوبا الثاني عاصمة ديال الحكم ديالو هي شرشال.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w186,C,['wiki_01463'],الأم ديال بطليموس الموريطاني هي كليوباترا سيليني الثانية، من الأسرة البطلمية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w187,C,['wiki_01463'],بطليموس حكم من 23 حتى وفاته في 40.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w188,C,['wiki_00051'],فـ ساعتين و11 دقيقة و34 ثانية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w189,C,['wiki_00051'],"مريم بوعود ربحات جائزة ""قارئ العام للعالم العربي"" فمسابقة أقرأ.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w190,C,['wiki_00670'],"المغاربة تخافو من القانون حيت كان كيقسم المغرب لجوج عوالم متميزين ومفرقين: عالم العرب المغاربة لي كيهضرو العربية، وعالم ""البربر"" لي كيهضرو الأمازيغية.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w191,C,['wiki_00670'],"الدراسات الاستعمارية كانت كتقسم المغرب لجوج منطقتين: ""بلاد السيبة"" و""بلاد المخزن"".",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w192,C,['wiki_00144'],المعلومة غير متوفرة في النصوص.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,1,Atlas-Chat-9B/v2,1
w193,C,['wiki_01890'],تزنيت كيلقبوها بعاصمة الفضة حيت مشهورة بإنتاج المجوهرات الفضية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w194,C,['wiki_01890'],سمية تزنيت كترجع لواحد المرا سميتها للا زنينية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w195,C,['wiki_01411'],المهام ديال الهيئة المغربية لسوق الرساميل هي حماية الادخار، ضمان شفافية وحسن سير الأسواق المالية، والمساهمة في تطويرها.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w196,C,['wiki_01412'],الملك كيعين الرئيس.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w197,C,['wiki_00930'],سبعة سلاطين من ولاد المولى إسماعيل هوما أحمد الذهبي، عبد الملك، علي الأعرج، محمد المستضيء، زين العابدين، و عبد الله.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w198,C,['wiki_01051'],المعلومة غير متوفرة في النصوص.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,1,Atlas-Chat-9B/v2,1
w199,C,['wiki_01000'],الصويرة ولات العاصمة الاقتصادية ديال المغرب حيت السلطان العلوي محمد بن عبد الله (محمد الثالث) عاود بناء المدينة على النمط العصري، وبنا فيها ميناء جديد وقاعدة عسكرية بحرية، وهاد الشي خلا نخبة من التجار والدبلوماسيين اليهود يستقرو فيها.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w200,C,['wiki_00698'],"إسبانيا كان عندها 34,000 رجل فالمغرب فيوليوز 1936.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w001,F,['wiki_02359'],593 168 وحدة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w002,F,['wiki_02359'],مصنع رينو-نيسان كاين فطنجة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w003,F,['wiki_01011'],النسبة ديال الطاقات المتجددة فإنتاج الكهربا فالمغرب هي 2.2%.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w004,F,['wiki_01012'],تطورات بسرعة، ارتفع الاعتماد عليها من 2.8% سنة 2010 إلى 8.1% سنة 2015.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w005,F,['wiki_01012'],"1,6 طن للفرد الواحد.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w006,F,['wiki_00564'],معدل البطالة على الصعيد الوطني وصل ل 12.8% فالفصل الثاني ديال 2025.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w007,F,['wiki_00564'],رئيس المندوبية السامية للتخطيط هو شكيب بنموسى.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w008,F,['wiki_00564'],معدل البطالة فالبادية تطور من 10.5% ف2014 ل21.4% ف2024.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w009,F,['wiki_02608'],معدل التضخم بقى منخفض عند نسبة 0.7%.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w010,F,['wiki_02608'],عجز الموازنة نقص لـ3.5% من إجمالي الناتج المحلي فـ2017.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w011,F,['wiki_02608'],14.7%,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w012,F,['wiki_02230'],الأوراق البنكية القديمة ما بقاتش صالحة للتداول من فاتح أبريل 1998.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w013,F,['wiki_02230'],حتى لـ31 دجنبر 2011.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w014,F,['wiki_02691'],"عدد الساكنة ديال المغرب وصل تقريبا لـ36,8 مليون نسمة فـ2024.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w015,F,['wiki_02691'],"ارتفع معدل التمدن من 29% سنة 1960 إلى 62,8% سنة 2024.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w016,F,['wiki_02691'],"معدل النمو السكاني ما بين 2014 و2024 وصل إلى 0,85%.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w017,F,['wiki_01011'],النسبة ديال الطاقات الأحفورية من استهلاك الطاقة الأولية فـ2015 هي 88.8%.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w018,F,['wiki_01011'],"الإنتاج الوطني من الطاقة الأولية كيمثل %9,4 من احتياجات البلاد.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w019,F,['wiki_00436'],15%,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w020,F,['wiki_00436'],الواردات ديال المغرب كتشكل أساسا من المواد الطاقية ومواد التجهيز والمواد الاستهلاكية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w021,F,['wiki_01430'],نسبة تغطية الصادرات للواردات وصلات لـ55.8 % فـ1983.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w022,F,['wiki_01430'],المصاريف ديال حرب الصحرا كانت كتبلغ مليون دولار فالنهار.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w023,F,['wiki_00350'],اتفاقية التجارة الحرة بين المغرب وأمريكا تسجلات فـ15 يونيو 2004.,0,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w024,F,['wiki_00574'],%122,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w025,F,['wiki_00574'],قطاعات السياحة والنسيج.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w026,F,['wiki_01297'],المغرب عاون إسبانيا بالكهربا فحالة الطوارئ ف2025.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w027,F,['wiki_01011'],النسبة ديال الفحم فإنتاج الكهربا فالمغرب هي 22.9%.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w028,F,['wiki_02790'],الأقطاب التنافسية الثلاثة لي خلقهم مخطط أليوتيس هوما طنجة وأكادير والعيون.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w029,F,['wiki_02790'],الناتج الداخلي الخام لقطاع الصيد البحري ارتفع من 8.3 مليار درهم ل15 مليار درهم بين 2007 و2015.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w030,F,['wiki_02790'],الإنتاج ديال الصيد البحري وصل تقريبا لـ1.46 مليون طن فـ2016.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w031,F,['wiki_01281'],"قطاع الخدمات ساهم بـ56,5% فالناتج المحلي الإجمالي فـ2017.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w032,F,['wiki_01281'],3.750 دولار أمريكي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w033,F,['wiki_01281'],المغرب احتل المرتبة 107 فإنتاجية اليد العاملة حسب تقرير منظمة العمل الدولية ديال 2023.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w034,F,['wiki_02387'],تطور إنتاج الطاقة الكهرمائية من 2100 مليون كيلواط في 1992 إلى 2700 مليون كلواط في 2004.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w035,F,['wiki_01379'],الحصة ديال المدارات المسقية فالناتج المحلي الخام بين 7% و10% حسب الحالة المائية للسنة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w036,F,['wiki_02384'],المغرب كيستورد 40% حتى 60% من حاجياته من الحبوب حسب الحالة المناخية.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w037,F,['chunk_007'],نسبة كبيرة من اليد العاملة.,0,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w038,F,['wiki_02646'],عدد سكان عين بني مطهر فـ2014 وصل لـ16289 نسمة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w039,F,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,1,Atlas-Chat-9B/v2,1
w040,F,['wiki_00814'],عدد المؤسسات الابتدائية اللي استغلت فالموسم الدراسي 2009/2008 هو 435 مدرسة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w041,F,['wiki_01106'],المغرب عندو %75 من الاحتياطي العالمي ديال الفوسفاط.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w042,F,['wiki_01106'],الصين هي الدولة لي سابقة المغرب فإنتاج الفوسفاط.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w043,F,['wiki_02193'],"حسب الإحصاء العام للسكان والسكنى لسنة 2024 الصادر عن المندوبية السامية للتخطيط، بلغ عدد سكان جماعة خنيفرة 123,738 نسمة.",0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w044,F,['wiki_02194'],نسبة الفئة العمرية لي أقل من 15 عام فإقليم خنيفرة هي 24.5%.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w045,F,['wiki_01074'],باش يشجع الاستثمارات والصادرات، ويساهم فتمويل مشروع طرامواي الرباط - سلا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w046,F,['wiki_01663'],عدد الجماعات فالمغرب فـ2009 وصل لـ1503 جماعة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w047,F,['wiki_01378'],المساحة المسقية دابا فالمغرب هي 1050000 هكتار، أي ما يعادل 35 هكتار لكل ألف مواطن.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w048,F,['wiki_01378'],الزراعة المسقية كتساهم في 75% من الصادرات الفلاحية.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w049,F,['wiki_02609'],بنك المغرب وسع النطاق ديال تقلب سعر الصرف لـ 2.5% زيادة ولا نقصان، مقارنة مع 0.3% قبل.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w050,F,['wiki_02609'],الهدف ديال الحكومة هو باش تنقص الدين العمومي لـ60% من إجمالي الناتج المحلي بحلول عام 2021.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w051,F,['wiki_01040'],ثورة الشيخ بوعمامة دامت ثماني وعشرين سنة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w052,F,['wiki_01040'],معركة تازينة وقعات فـ19 ماي 1881م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
