qid,cond,prompt,context,answer,gold_in_context,faithful,correct,judge_raw,refused
w067,F,P2,['wiki_00872'],الوحدة ديال التبريد لي كتحفظ التفاح في الريش كتحفظ 1600 طن.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w068,F,P2,['wiki_00872'],مدينة مكناس,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w069,F,P2,['wiki_00193'],1500 متر,1,1,0,"مدعوم: نعم
مطابق: لا",0
w070,F,P2,['wiki_01791'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w071,F,P2,['wiki_01791'],سنة 1614,0,0,0,"مدعوم: لا
مطابق: لا",0
w072,F,P2,['wiki_01795'],1614 و1681,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w073,F,P2,['wiki_02019'],يوليو - غشت 1947,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w074,F,P2,['wiki_02015'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w075,F,P2,['wiki_01101'],تنتشر السلالة ديال البقر والماس زعير في كل من منطقة الرماني وزمور وزعير وقبائل زيان خاصة في منطقة مريرت.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w076,F,P2,['wiki_01101'],سنة 1981,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w077,F,P2,['wiki_01101'],سلالة مكناس,1,0,1,"مدعوم: لا
مطابق: نعم",0
w078,F,P2,['wiki_00645'],1200 متر,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w079,F,P2,['wiki_00643'],تبعد مدينة الحاجب عن مكناس بمسافة 32 كلم.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w080,F,P2,['wiki_00645'],المغارة التي تشبه وجه الأسد,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w081,F,P2,['wiki_01214'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w082,F,P2,['wiki_01216'],الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w083,F,P2,['wiki_01216'],"مساحة المعرض الدولي للفلاحة بالمغرب تبلغ 370,000 m2.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w084,F,P2,['wiki_02925'],السياحة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w085,F,P2,['wiki_02926'],المشاكل اللي كتعاني منها مدينة مرزوكة هي الغياب المتكرر للأساتذة ومرافق المدرسة المهمشة وعدم وجود أي مدرسة إعدادية أو ثانوية.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w086,F,P2,['wiki_01372'],سنة 2012,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w087,F,P2,['wiki_01372'],120 كيلومترًا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w088,F,P2,['wiki_01372'],المساحة ديال المنطقة الحرة الأطلسية تقارب 500 هكتار.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w089,F,P2,['wiki_01161'],أُحدثت اللجنة الوطنية لمناخ الأعمال سنة 2009، ويرأسها رئيس الحكومة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w090,F,P2,['wiki_01161'],"الcommittee's objective is to propose measures aimed at improving the legal and regulatory framework for business and coordinate their implementation, while evaluating their impact on relevant sectors.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w091,F,P2,['wiki_00904'],المغرب الأقصى كان مستقلًا عن العثمانيين ولم يكن تحت سيادتهم الفعلية أو名义上。,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w092,F,P2,['wiki_00904'],مراكش,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w093,F,P2,['wiki_00323'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w094,F,P2,['wiki_00324'],نهر السنغال,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w095,F,P2,['wiki_02031'],2 كم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w096,F,P2,['wiki_00650'],مرسوم رقم 2.24.1122,1,1,0,"مدعوم: نعم
مطابق: لا",0
w097,F,P2,['wiki_00650'],توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية,1,0,0,"مدعوم: لا
مطابق: لا",0
w098,F,P2,['wiki_01204'],المدرسة البوعنانية تبنيت في عامي 1350م و1355م,1,0,0,"مدعوم: لا
مطابق: لا",0
w099,F,P2,['wiki_01204'],باب بوجلود هو المدخل الرئيسي ديال فاس البالي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w100,F,P2,['wiki_01367'],167 مقعدا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w101,F,P2,['wiki_02635'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w102,F,P2,['wiki_02640'],تفوق 39.6,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w103,F,P2,['wiki_02640'],واد الشارف واد تبودة وادي مسخسخة وادي وزين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w104,F,P2,['wiki_00431'],التداخل بين النزعة اللبرالية والتوجيه الاقتصادي، إضافة إلى سياسة تجارية حمائية، وتدخل وازن للسلطات الحكومية في السياسات الاقتصادية والاجتماعية.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w105,F,P2,['wiki_00431'],أولى الأوراش الاقتصادية ديال أولى الحكومات المغربية من بعد الاستقلال تخص إرساء الاستقلالية الاقتصادية، لدولة خارجة للتو من الاستعمار.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w106,F,P2,['wiki_00565'],تأسس البنك المخزني المغربي سنة 1907 في طنجة شمال المغرب.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w107,F,P2,['wiki_00565'],1955,1,0,0,"مدعوم: لا
مطابق: لا",0
w108,F,P2,['wiki_00692'],تجنب التوتر ومناقشة وضع المغرب,0,1,0,"مدعوم: نعم
مطابق: لا",0
w109,F,P2,['wiki_00738'],أحمد بن المهدي الغزال,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w110,F,P2,['wiki_00738'],لتجديد الصلح بين الدولتين وإطلاق صراح الأسرى الجزائريين بإسبانيا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w111,F,P2,['wiki_02472'],أصفراو تعني المنطقة المقعرة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w112,F,P2,['wiki_02472'],كانوا ساكنين في الكهوف والمغارات.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w113,F,P2,['wiki_02472'],بلدة البهاليل,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w114,F,P2,['wiki_01117'],35 كلم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,F,P2,['wiki_01117'],مسجد، وحمام، ومركز تجاري.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w116,F,P2,['wiki_01117'],استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م وقائده كان ألفونس الخامس.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,F,P2,['wiki_01242'],ألبرت حوراني,1,0,1,"مدعوم: لا
مطابق: نعم",0
w118,F,P2,['wiki_01242'],المحامِك والوزارات والجيش,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w119,F,P2,['wiki_01894'],المساحة الإجمالية للقصبة المخزنية في تزنيت هي 6704م² وعدد أبراجها 5.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w120,F,P2,['wiki_01894'],تنسب إلى القائد الحاحي محمد أغناج.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w121,F,P2,['wiki_02269'],نعم، كانت معروفة أوعبيد الله في العصر المريني.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w122,F,P2,['wiki_02787'],وفرة سمك الشابل والتون في أزمور والإقبال الأوروبي على شرائه.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,F,P2,['wiki_02787'],سنة 1476,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,F,P2,['wiki_02319'],لقب عاصمة الشاوية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,F,P2,['wiki_02319'],83 كم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w126,F,P2,['wiki_02319'],الرمز ديال مدينة سطات هو الحصان.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,F,P2,['wiki_02319'],الارتفاع ديال سطات على سطح البحر هو 370 مترا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,F,P2,['wiki_00186'],اللون لي دارو الموحدين شعار ديالهم هو الأبيض.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w129,F,P2,['wiki_00186'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w130,F,P2,['wiki_01857'],جبال بني يزناسن من الجهة الشمالية وجبال دبدو ومرتفعات لمقام من الجهة الجنوبية.,0,1,0,"مدعوم: نعم
مطابق: لا",0
w131,F,P2,['wiki_01845'],المعيشة ديال المهاجرين القاطنين بديار المهجر.,0,0,0,"مدعوم: لا
مطابق: لا",0
w132,F,P2,['wiki_02297'],وسط واحة كبيرة جنوب الأطلس الكبير.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,F,P2,['wiki_02297'],مدينة القيروان,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w134,F,P2,['wiki_02297'],سجلماسة تُبنَت سنة 140 هـ/757م من قبل عيسى بن يزيد الأسود.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,F,P2,['wiki_01432'],من 17% إلى 19%.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,F,P2,['wiki_01432'],غل الزبدة فـ1983 غاد 67 %.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w137,F,P2,['wiki_01432'],100 درهم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w138,F,P2,['wiki_02057'],مصادر الدخل اللي اعتمدات عليهم جمهورية الريف هي: الزكاة، الغرامات، التبرعات، فداء الأسرى.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w139,F,P2,['wiki_02057'],20 ألف بيزيتا سنويا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w140,F,P2,['wiki_02057'],سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,F,P2,['wiki_00048'],عزيز أخنوش,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w142,F,P2,['wiki_00048'],عبد الوافي لفتيت,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w143,F,P2,['wiki_02467'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w144,F,P2,['wiki_02467'],نشأ بمدينة نفيس.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,F,P2,['wiki_00600'],توفى التهامي المزواري الكلاوي سنة 1956 وخلفه في منصبه ابنه.,0,0,0,"مدعوم: لا
مطابق: لا",0
w146,F,P2,['wiki_00602'],خمسة عشر سنة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w147,F,P2,['wiki_02939'],تدشين مستشفى القرب بأحفير تم في يوم 25 يوليوز 2024.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,F,P2,['wiki_02939'],خالد آيت الطالب,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,F,P2,['wiki_01469'],七年,1,1,0,"مدعوم: نعم
مطابق: لا

ملاحظة: الإجابة المقدمة",0
w150,F,P2,['wiki_02705'],مهرجانها الثقافي الدولي,1,1,0,"مدعوم: نعم
مطابق: لا",0
w151,F,P2,['wiki_01062'],الاستغلال الذي فرض على الأمازيغ من خلال السيطرة على أراضيهم الفلاحية، وفرض السخرة عليهم، واستخدام القوة لإخضاعهم.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,F,P2,['wiki_01062'],تاكفاريناس وأديمون,1,1,0,"مدعوم: نعم
مطابق: لا",0
w153,F,P2,['wiki_02491'],تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,F,P2,['wiki_02491'],المقر الرئيسي في مدينة الرباط.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,F,P2,['wiki_02491'],أُعلن عن صندوق محمد السادس للاستثمار في يوليوز 2020.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w156,F,P2,['wiki_02032'],المعلومة غير متوفرة في النصوص,0,1,1,"مدعوم: نعم
مطابق: نعم",1
w157,F,P2,['wiki_02034'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w158,F,P2,['wiki_02388'],زادت الساكنة الحضرية في المغرب بنسبة 4 ملايين نسمة ما بين 1992 و2004 لتصل إلى 57% من مجموع السكان.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,F,P2,['wiki_00429'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w160,F,P2,['wiki_01320'],بلغ عدد المنشورات بالعربية 3312 منشورًا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w161,F,P2,['wiki_01320'],جِلد الإبل أو جِلد الماعز,1,0,0,"مدعوم: لا
مطابق: لا",0
w162,F,P2,['wiki_01320'],45 منشور,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,F,P2,['wiki_01438'],5 ديسمبر 1952,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,F,P2,['wiki_00725'],عاد محمد الخامس إلى المغرب عام 1955م,0,0,0,"مدعوم: لا
مطابق: لا",0
w165,F,P2,['wiki_02347'],محمد توري,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,F,P2,['wiki_02346'],أسكيا فالفترة ديال الحكم ديالو (1493-1591).,0,0,0,"مدعوم: لا
مطابق: لا",0
w167,F,P2,['wiki_02958'],أرياف أو الواحات أو قصور,0,0,0,"مدعوم: لا
مطابق: لا",0
w168,F,P2,['wiki_02959'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w169,F,P2,['wiki_00475'],التجار العرب استقبلوا السلطان في فاس فـ825 ناحية 2٬000 تاجر من القيروان في تونس.,1,0,0,"مدعوم: لا
مطابق: لا",0
w170,F,P2,['wiki_01735'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w171,F,P2,['wiki_00475'],-Smithiya li hayya astqaro fihi at-tujar li ja'oo min al-qirawân,1,0,0,"مدعوم: لا
مطابق: لا",0
w172,F,P2,['wiki_02101'],أكتوبر 1955,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,F,P2,['wiki_01997'],في تاريخ 16 نونبر 1955 عاد محمد الخامس من المنفى إلى المغرب.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,F,P2,['wiki_02142'],الأهداف لي تضربات فحرب المدن هي وجها لوجه أمام القوى الصليبية وضد الذين كانوا يساندونهم ببلاد المغرب العربي.,0,0,0,"مدعوم: لا
مطابق: لا",0
w175,F,P2,['wiki_02101'],2 مارس 1956,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w176,F,P2,['wiki_00289'],جامعة الأخوين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w177,F,P2,['wiki_00289'],موارد الجاذبية السياحية ديال إفران هي المنتزه الوطني لإفران، والبحيرات، والمصادر، والشلالات، والمجالات الغابوية، ومحطة ميشليفن للتزلج.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,F,P2,['wiki_02081'],تأسس مركز المغرب العربي للدراسات الاستراتيجية في عام 1994.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,F,P2,['wiki_02792'],183,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w180,F,P2,['wiki_02792'],تتركز أغلب وحدات صناعة التجميد في جنوب المغرب بسبب تطوير صيد الرخويات والصيد السطحي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,F,P2,['wiki_02792'],القدرة الإنتاجية فالنهار ديال صناعة التجميد هي 8300 طن.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,F,P2,['wiki_02792'],الاتحاد الأوروبي,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,F,P2,['wiki_00270'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w184,F,P2,['wiki_00270'],في روما,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,F,P2,['wiki_00270'],شرشال,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,F,P2,['wiki_01463'],كليوباترا سيليني الثانية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,F,P2,['wiki_01463'],حكم بطليموس الموريطاني من 23 حتى وفاته في 40.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,F,P2,['wiki_00051'],ساعتين و11 دقيقة و34 ثانية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,F,P2,['wiki_00051'],"جائزة ""قارئ العام للعالم العربي""",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,F,P2,['wiki_00670'],التخوف من القانون بسبب قسمته المغرب إلى عالمين متمايزين ومنفصلين انفصالا كليا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w191,F,P2,['wiki_00670'],بلاد السيبة وبلاد المخزن,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w192,F,P2,['wiki_01890'],بعد 690 كلم جنوب الرباط و90 كلم جنوب أكادير.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w193,F,P2,['wiki_01890'],تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية، فكانت تُلقب بعاصمة الفضة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w194,F,P2,['wiki_01890'],لا زنينية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w195,F,P2,['wiki_01411'],حماية الادخار، وضمان شفافية وحسن سير الأسواق المالية، والمساهمة في تطويرها,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,F,P2,['wiki_01411'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w197,F,P2,['wiki_00930'],سبعة سلاطين حكمو ما بين 1727 و1757.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w198,F,P2,['wiki_00930'],ست مرات,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w199,F,P2,['wiki_01000'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
